"id","pkscript","wallet","tick","overall_balance","available_balance","block_height","event_id"
"86225","51202dca7c872472bfd48729eb78130d03d5f3b8e9930874633bcf711ae5d84e66b7","bc1p9h98epeyw2lafpefadupxrgr6hem36vnpp6xxw70wydwtkzwv6ms0w3uwr","ordi","18000000000000000000000","10000000000000000000000",783381,"87336"
"86265","512003bf68b2e45acfd71e140c70a65e4267526a4380fc23bb354a9aa2f2c6c9c964","bc1pqwlk3vhytt8aw8s5p3c2vhjzvafx5suqls3mkd22n23093kfe9jq7k3k22","ordi","0","0",783383,"87367"
"86247","51200e10ee6cb39ee303bd05e7266f9ca6ca3ac44afa19b094b7b12a7cadb54596bd","bc1ppcgwum9nnm3s80g9uunxl89xegavgjh6rxcffda39f72md29j67s222k9t","ordi","0","0",783383,"87355"
"86268","5120119abc19fc6f26ebbe4bd0de0bf4f758087bff92b68befe1629edafa6f90b687","bc1pzxdtcx0udunwh0jt6r0qha8htqy8hlujk697lctznmd05musk6rsakyv4u","ordi","0","0",783383,"87369"
"86277","51201947381163b102da0a1f7badc63a5d87f14f47cc1d7599627eabc460e835e7af","bc1pr9rnsytrkypd5zsl0wkuvwjaslc5737vr46ejcn740zxp6p4u7hs2swcre","ordi","0","0",783383,"87375"
"86307","51202e72d511a273a56d090c3ff5a30392f7926bed8d1f7c4be10e2fe62974b67129","bc1p9eed2ydzwwjk6zgv8l66xquj77fxhmvdra7yhcgw9lnzja9kwy5sq8y7qc","ordi","0","0",783383,"87395"
"86350","51203e0a4279e0ab083bc40ab67093c49f101c6ce0200c6bd988b94b8fcfaacc4e34","bc1p8c9yy70q4vyrh3q2kecf83ylzqwxecpqp34anz9efw8ul2kvfc6q5wavel","ordi","81000000000000000000000","81000000000000000000000",783383,"-87423"
"86337","51203fffddafdcabc4f6e4fdac8e1fc7c5ee74cd762ff72130fd7cae60f873e4c826","bc1p8llamt7u40z0de8a4j8pl379ae6v6a307usnpltu4es0sulyeqnqlp4djn","ordi","0","0",783383,"87415"
"86286","512047155c59df551b05d279015f0d14b27d5e706832f4510f4acb0dd51459b7090a","bc1pgu24ckwl25dst5neq90s699j0408q6pj73gs7jktph23gkdhpy9qyenkku","ordi","0","0",783383,"87381"
"86244","51205a43f08a7867d546b60546486f7c37c6aa18dc9178ec44190b47bcb63b29ad2f","bc1ptfplpzncvl25dds9geyx7lphc64p3hy30rkygxgtg77tvwef45hsfkh95p","ordi","0","0",783383,"87353"
"86280","512060c75403406d6a5b2e25ad7616bf2f5b090fc7bb852cf58860919c9ca115fe62","bc1pvrr4gq6qd449kt3944mpd0e0tvysl3ams5k0tzrqjxwfegg4le3qvyex65","ordi","0","0",783383,"87377"
"86340","5120648ef2e1bf4423fc5843edb143b8969c1789d529a30aff13d02cee8749e475b4","bc1pvj809cdlgs3lckzrakc58wyknstcn4ff5v907y7s9nhgwj0ywk6qurv9me","ordi","0","0",783383,"87417"
"86259","51206e29f20b573d73cd87fc3d31940ac754932eabe4ff3ea575eec996fc8d699f55","bc1pdc5lyz6h84eumplu85cegzk82jfja2lylul22a0wext0ertfna2scvszkt","ordi","0","0",783383,"87363"
"86298","512076cc4ac13970793570db08deb75f1deabe1f24c32c6c67d470efac1e8f94acae","bc1pwmxy4sfewpun2uxmpr0twhcaa2lp7fxr93kx04rsa7kparu54jhqejavl9","ordi","0","0",783383,"87389"
"86238","5120770e4d4fd02e2ee1602a9fd00fe9489f047d76c1fe3e8882c7db32c8936532e9","bc1pwu8y6n7s9chwzcp2nlgql62gnuz86akplclg3qk8mvev3ym9xt5szacy23","ordi","0","0",783383,"87349"
"86322","512084fa6b72378b709601e573846a55178408400f722fe12e16bd23b7669177d743","bc1psnaxku3h3dcfvq09wwzx54ghssyyqrmj9lsju94aywmkdyth6apslavukq","ordi","0","0",783383,"87405"
"86343","512085d99296542e87f054339febefe7b61eb5a5a76f673d51fe4f6c98fd4d74be22","bc1pshve99j596rlq4pnnl47leakr666tfm0vu74rlj0djv06nt5hc3q2pemu5","ordi","0","0",783383,"87419"
"86319","51208775dd729dfa7f29da0d2500b7ff943f56a85b564d5485de19bb010345c51bf7","bc1psa6a6u5alfljnksdy5qt0lu58at2sk6kf42gthsehvqsx3w9r0msrnpleg","ordi","0","0",783383,"87403"
"86328","51208daa294f2f8c9c735cf58ab6ae20369d3c008e3e3a4139c6b8de9bd88324dd79","bc1p3k4zjne03jw8xh8432m2ugpkn57qpr378fqnn34cm6da3qeym4usyjnyt4","ordi","0","0",783383,"87409"
"86283","5120907e5e8eea98b554325aeabc0a647b3cc296f22d5660e64248e3ef76652f65f4","bc1pjpl9arh2nz64gvj6a27q5erm8npfdu3d2eswvsjgu0hhvef0vh6q0ya34f","ordi","0","0",783383,"87379"
"86253","5120a027a199ad2a1aa78e2eda3ffb89925c89f88e0692b8cd3ef9d1652cd5cac302","bc1p5qn6rxdd9gd20r3wmgllhzvjtjyl3rsxj2uv60he69jje4w2cvpqftn034","ordi","0","0",783383,"87359"
"86274","5120a342adee3a82cacc70e3b274eea57effac04d9c4f05b96007fc513f0863752c1","bc1p5dp2mm36st9vcu8rkf6waft7l7kqfkwy7pdevqrlc5flpp3h2tqswg0a2c","ordi","0","0",783383,"87373"
"86289","5120a39eea2893958e9cba7e38fa14eeb4864133ec74b5885e1c9daf97cbfe88bc8b","bc1p5w0w52ynjk8fewn78rapfm45seqn8mr5kky9u8ya47tuhl5ghj9ssa7vxp","ordi","0","0",783383,"87383"
"86313","5120a3d74777df1197630fbc1a7e139c064e363ac0eeb02ba29e0837304fd6a653c9","bc1p50t5wa7lzxtkxraurflp88qxfcmr4s8wkq4698sgxucyl44x20ys54xql7","ordi","0","0",783383,"87399"
"86346","5120a41f052c9651b690d924fe1d7b8a59e39264e3c2c2f6acac7e92c360b745b8cd","bc1p5s0s2tyk2xmfpkfylcwhhzjeuwfxfc7zctm2etr7jtpkpd69hrxs9ykzqp","ordi","0","0",783383,"87421"
"86316","5120b044ff0ab0fa80770999a85107fd262c17cc24bb071152f73812b31edfa408e8","bc1pkpz07z4sl2q8wzve4pgs0lfx9stucf9mqug49aecz2e3ahaypr5qcer7zl","ordi","0","0",783383,"87401"
"86256","5120b4869af6fd74ef2f5da666de1d292b2978089d0cf0ab7894a0e68b9b0978d6fc","bc1pkjrf4ahawnhj7hdxvm0p62ft99uq38gv7z4h399qu69ekztc6m7qfy28ct","ordi","0","0",783383,"87361"
"86331","5120c1afc1495a2b8b8ab75db0dda22a7e04957fabcf0b2f24227730ed91f98f0a6a","bc1pcxhuzj269w9c4d6akrw6y2n7qj2hl270pvhjggnhxrker7v0pf4qe4nt0j","ordi","0","0",783383,"87411"
"86301","5120c74fc6b15f09e7f9a7f55c24a478cbca780da0c821c267c0cb103d2bf187139c","bc1pca8udv2lp8nlnfl4tsj2g7xtefuqmgxgy8px0sxtzq7jhuv8zwwqypql9c","ordi","0","0",783383,"87391"
"86295","5120cb884e3c28c4c2e4cbc7c0b422469e74e1ce916857a20d1721a3032f1c3ea792","bc1pewyyu0pgcnpwfj78cz6zy357wnsuaytg273q69ep5vpj78p757fqunsypq","ordi","0","0",783383,"87387"
"86292","5120d22aac565bb3fd60a8f5f69fb4a2dece0140c044e10c7dcf801f29195eec4912","bc1p6g42c4jmk07kp284760mfgk7ecq5pszyuyx8mnuqru53jhhvfyfqt54jz6","ordi","0","0",783383,"87385"
"86241","5120d78ee0d6e4c8e17bb92894433c0259a35a20c1652bcfda5008c5a07b0b244e66","bc1p678wp4hyershhwfgj3pncqje5ddzpst9908a55qgcks8kzeyfenqx66jxl","ordi","0","0",783383,"87351"
"86250","5120e056988dee56dbab4385c572f2253d2841eda2dc068e4ed57145f4522ace1aea","bc1puptf3r0w2md6ksu9c4e0yffa9pq7mgkuq68ya4t3gh69y2kwrt4qz89p92","ordi","0","0",783383,"87357"
"86334","5120e09cb91fd15353bb267555bdb963b7905beb9a526ada7809c0436c3b86c9db9c","bc1puzwtj8732dfmkfn42k7mjcahjpd7hxjjdtd8szwqgdkrhpkfmwwqnzeewj","ordi","0","0",783383,"87413"
"86271","5120e532c9bfd86017f6a9ed4113d4a0e47e6b444d00c7abad7bcf9908c0d8a81b2e","bc1pu5evn07cvqtld20dgyfafg8y0e45gngqc7466770nyyvpk9grvhqdf49q8","ordi","0","0",783383,"87371"
"86304","5120ecb61f3edbb3566dae7fd10566639c91a0a79ea327b21e801a12f4ed071a8b39","bc1pajmp70kmkdtxmtnl6yzkvcuujxs2084ry7epaqq6zt6w6pc63vusg06n6x","ordi","0","0",783383,"87393"
"86262","5120f0763f628ff2c156112dcb10d772fe5bbd8eff3c0d109089f20673f24fdf36fa","bc1p7pmr7c507tq4vyfdevgdwuh7tw7caleup5gfpz0jqeelyn7lxmaqhezs7d","ordi","0","0",783383,"87365"
"86325","5120fb0acc9903b59e91d51cedf3963a46155849255d7e841d2539095ec178e8f393","bc1plv9vexgrkk0fr4guaheevwjxz4vyjf2a06zp6ffep90vz78g7wfslypjv5","ordi","0","0",783383,"87407"
"86310","5120fb6567061943116b2ce34f3c35d8b57d4022021a00777721c7a926522f433bca","bc1pldjkwpsegvgkkt8rfu7rtk9404qzyqs6qpmhwgw84yn9yt6r809q8xm5gv","ordi","0","0",783383,"87397"
"86349","5120fb66de1fbcc15b8ae6df55e6c88778bbfe279446cef3d393e38a6a79bed0b9da","bc1pldndu8auc9dc4ekl2hnv3pmch0lz09zxemea8ylr3f48n0ksh8dq9tpfrr","ordi","0","0",783383,"87423"
"86519","51202dca7c872472bfd48729eb78130d03d5f3b8e9930874633bcf711ae5d84e66b7","bc1p9h98epeyw2lafpefadupxrgr6hem36vnpp6xxw70wydwtkzwv6ms0w3uwr","ordi","18000000000000000000000","5000000000000000000000",783392,"87591"
"86520","51204c3fae51e37d301ca09ae812789dd59895f26fe52d7535a45259e0fe572fa3a8","bc1pfsl6u50r05cpegy6aqf838w4nz2lyml9946ntfzjt8s0u4e05w5qju8tpa","ordi","63000000000000000000000","61000000000000000000000",783392,"87592"
"86527","51202dca7c872472bfd48729eb78130d03d5f3b8e9930874633bcf711ae5d84e66b7","bc1p9h98epeyw2lafpefadupxrgr6hem36vnpp6xxw70wydwtkzwv6ms0w3uwr","ordi","18000000000000000000000","0",783393,"87599"
"86529","512045db0034735f685bf6cea52f6052072475a10fc7d79f0c10eb1d78ef7902515a","bc1pghdsqdrnta59hakw55hkq5s8y366zr78670scy8tr4uw77gz29dqu9x9ta","ordi","2000000000000000000000","2000000000000000000000",783393,"-87600"
"86528","51204c3fae51e37d301ca09ae812789dd59895f26fe52d7535a45259e0fe572fa3a8","bc1pfsl6u50r05cpegy6aqf838w4nz2lyml9946ntfzjt8s0u4e05w5qju8tpa","ordi","61000000000000000000000","61000000000000000000000",783393,"87600"
"86541","5120d5da46305658f8e2ada7191384a20de41fdad9c289a0cd1c2018a7e053b48d5a","bc1p6hdyvvzktruw9td8ryfcfgsdus0a4kwz3xsv68pqrzn7q5a534dqgekljt","ordi","20000000000000000000000","17000000000000000000000",783400,"87612"
"86542","5120d5da46305658f8e2ada7191384a20de41fdad9c289a0cd1c2018a7e053b48d5a","bc1p6hdyvvzktruw9td8ryfcfgsdus0a4kwz3xsv68pqrzn7q5a534dqgekljt","ordi","20000000000000000000000","8000000000000000000000",783401,"87613"
"86545","51203e0a4279e0ab083bc40ab67093c49f101c6ce0200c6bd988b94b8fcfaacc4e34","bc1p8c9yy70q4vyrh3q2kecf83ylzqwxecpqp34anz9efw8ul2kvfc6q5wavel","ordi","76000000000000000000000","76000000000000000000000",783406,"87616"
"86546","51209b7c8bd609f588d9abb32826536fd2ba6444ca8fc158829ea8c78650e25d1d23","bc1pnd7gh4sf7kydn2an9qn9xm7jhfjyfj50c9vg984gc7r9pcjar53szk4vre","ordi","5000000000000000000000","5000000000000000000000",783406,"-87616"
"86543","5120d5da46305658f8e2ada7191384a20de41fdad9c289a0cd1c2018a7e053b48d5a","bc1p6hdyvvzktruw9td8ryfcfgsdus0a4kwz3xsv68pqrzn7q5a534dqgekljt","ordi","20000000000000000000000","5000000000000000000000",783406,"87614"
"86547","5120d5da46305658f8e2ada7191384a20de41fdad9c289a0cd1c2018a7e053b48d5a","bc1p6hdyvvzktruw9td8ryfcfgsdus0a4kwz3xsv68pqrzn7q5a534dqgekljt","ordi","20000000000000000000000","4000000000000000000000",783407,"87617"
"86549","5120b2fb1d5481fc5fb965e45a4d91488eec9b9f4799d8ce41c75a2ca87e44d1d5c5","bc1pkta364ypl30mje0ytfxezjywajde73uemr8yr3669j58u3x36hzshny00y","ordi","137000000000000000000000","130000000000000000000000",783408,"87619"
"86548","5120d5da46305658f8e2ada7191384a20de41fdad9c289a0cd1c2018a7e053b48d5a","bc1p6hdyvvzktruw9td8ryfcfgsdus0a4kwz3xsv68pqrzn7q5a534dqgekljt","ordi","20000000000000000000000","3000000000000000000000",783408,"87618"
"86551","5120170064e85eefcd3897370872288d900c01419240765c784ea2412ed8fc208248","bc1pzuqxf6z7alxn39ehppez3rvspsq5ryjqwew8sn4zgyhd3lpqsfyqgh7uku","ordi","117000000000000000000000","117000000000000000000000",783410,"-87620"
"86553","512092757ef327d3b197be2f6e0cd0127e10038a4629762fc0bbcac5cba2891f35f2","bc1pjf6haue86wce0030dcxdqyn7zqpc533fwchupw72ch969zglxhequ8j6kf","ordi","40000000000000000000000","40000000000000000000000",783410,"87622"
"86550","5120b2fb1d5481fc5fb965e45a4d91488eec9b9f4799d8ce41c75a2ca87e44d1d5c5","bc1pkta364ypl30mje0ytfxezjywajde73uemr8yr3669j58u3x36hzshny00y","ordi","130000000000000000000000","130000000000000000000000",783410,"87620"
"86554","5120b90e74284bf7becf8dcc69270d4013250e1f33bd69979c482bf9634863779ba7","bc1phy88g2zt77lvlrwvdyns6sqny58p7vaadxtecjptl935scmhnwnsr9p5sa","ordi","9000000000000000000000","9000000000000000000000",783410,"-87622"
"86579","51203e0a4279e0ab083bc40ab67093c49f101c6ce0200c6bd988b94b8fcfaacc4e34","bc1p8c9yy70q4vyrh3q2kecf83ylzqwxecpqp34anz9efw8ul2kvfc6q5wavel","ordi","64300000000000000000000","64300000000000000000000",783413,"87646"
"86583","51204fc09c0fd54e1c0bbf6447bb4fafca83b19502047c77016777d54296afeebf4b","bc1pflqfcr74fcwqh0myg7a5lt72swce2qsy03mszemh64pfdtlwha9sseh7tg","ordi","5000000000000000000000","5000000000000000000000",783413,"-87648"
"86582","51209b7c8bd609f588d9abb32826536fd2ba6444ca8fc158829ea8c78650e25d1d23","bc1pnd7gh4sf7kydn2an9qn9xm7jhfjyfj50c9vg984gc7r9pcjar53szk4vre","ordi","0","0",783413,"87648"
"86580","5120cc62e1f00378e962fa7f9304dde17dd5b85aebdcb18e83bb88099aa9ad48e71d","bc1pe33wruqr0r5k97nljvzdmcta6ku9467ukx8g8wugpxd2nt2guuwskd6w9f","ordi","16700000000000000000000","16700000000000000000000",783413,"-87646"
"86575","5120d5da46305658f8e2ada7191384a20de41fdad9c289a0cd1c2018a7e053b48d5a","bc1p6hdyvvzktruw9td8ryfcfgsdus0a4kwz3xsv68pqrzn7q5a534dqgekljt","ordi","11000000000000000000000","3000000000000000000000",783413,"87643"
"86576","5120fe1b7987029e4f1a152cb0a337b445f87e3349da1a9a59eb9c01fd211714b1c0","bc1plcdhnpczne8359fvkz3n0dz9lplrxjw6r2d9n6uuq87jz9c5k8qq6c3slg","ordi","9000000000000000000000","9000000000000000000000",783413,"-87643"
"86614","512019b4fe654ab41775f90421ab2b4023b470860292ac73130345945d0e2d8ef15f","bc1prx60ue22kstht7gyyx4jksprk3cgvq5j43e3xq69j3wsutvw790swxjxh5","ordi","3000000000000000000000","3000000000000000000000",783417,"-87678"
"86613","5120d5da46305658f8e2ada7191384a20de41fdad9c289a0cd1c2018a7e053b48d5a","bc1p6hdyvvzktruw9td8ryfcfgsdus0a4kwz3xsv68pqrzn7q5a534dqgekljt","ordi","8000000000000000000000","3000000000000000000000",783417,"87678"
"86619","5120231022455f15c5d940e83eff1901290c35a9beaab575fdc2e453a945d4a584ed","bc1pyvgzy32lzhzajs8g8ml3jqffps66n042k46lmshy2w55t499snks0fzdpu","ordi","139000000000000000000000","139000000000000000000000",783419,"-87681"
"86618","5120c513d29ce600b199ac3aa03f21d97d6b49c2a06efb208ec6058efa35608501e8","bc1pc5fa988xqzcentp65qljrktaddyu9grwlvsga3s93mar2cy9q85qkgh8r9","ordi","8000000000000000000000","8000000000000000000000",783419,"87681"
"86615","5120d5da46305658f8e2ada7191384a20de41fdad9c289a0cd1c2018a7e053b48d5a","bc1p6hdyvvzktruw9td8ryfcfgsdus0a4kwz3xsv68pqrzn7q5a534dqgekljt","ordi","5000000000000000000000","3000000000000000000000",783419,"87679"
"86616","5120ea84a074e15f5b1f1b702e0df9892817f1b97489450dcdfacf65aab912e6e3b2","bc1pa2z2qa8ptad37xms9cxlnzfgzlcmjayfg5xum7k0vk4tjyhxuweqde9p70","ordi","3000000000000000000000","3000000000000000000000",783419,"-87679"
"86621","51208d72009bd71e5f6e194739d31c878016d372fadcfe205a92e6f7fee16b226fb3","bc1p34eqpx7hre0kux2888f3epuqzmfh97kulcs94yhx7llwz6ezd7es3uy690","ordi","1000000000000000000000","1000000000000000000000",783420,"-87682"
"86620","5120d5da46305658f8e2ada7191384a20de41fdad9c289a0cd1c2018a7e053b48d5a","bc1p6hdyvvzktruw9td8ryfcfgsdus0a4kwz3xsv68pqrzn7q5a534dqgekljt","ordi","4000000000000000000000","3000000000000000000000",783420,"87682"
"86899","5120170064e85eefcd3897370872288d900c01419240765c784ea2412ed8fc208248","bc1pzuqxf6z7alxn39ehppez3rvspsq5ryjqwew8sn4zgyhd3lpqsfyqgh7uku","ordi","117000000000000000000000","80000000000000000000000",783425,"87960"
"86898","5120ab0436247b19900436f558eb5c07dfc6d390920014d2e6945adedc7740e4fc69","bc1p4vzrvfrmrxgqgdh4tr44cp7lcmfepysqznfwd9z6mmw8ws8yl35sjgnyf3","ordi","36000000000000000000000","11000000000000000000000",783425,"87959"
"86900","5120c2ffdeaeede6c5ac5ff4233713d0f7cde019e3662dd4934c9397bb5ed4b781a0","bc1pctlaathdumz6chl5yvm3858hehspncmx9h2fxnynj7a4a49hsxsqc3kmda","ordi","8000000000000000000000","7000000000000000000000",783425,"87961"
"86901","5120d5da46305658f8e2ada7191384a20de41fdad9c289a0cd1c2018a7e053b48d5a","bc1p6hdyvvzktruw9td8ryfcfgsdus0a4kwz3xsv68pqrzn7q5a534dqgekljt","ordi","3000000000000000000000","3000000000000000000000",783425,"87962"
"86902","5120d8e1f9f4d6a5292c88953dcb84ef83e24705b2711137a5995a2206d715dce689","bc1pmrslnaxk555jezy48h9cfmurufrstvn3zym6tx26ygrdw9wuu6yspx0yu3","ordi","1000000000000000000000","1000000000000000000000",783425,"-87962"
"86903","5120170064e85eefcd3897370872288d900c01419240765c784ea2412ed8fc208248","bc1pzuqxf6z7alxn39ehppez3rvspsq5ryjqwew8sn4zgyhd3lpqsfyqgh7uku","ordi","80000000000000000000000","80000000000000000000000",783426,"87963"
"86906","51209c3b67540397afac232d4c2ac1de147e10923a73f9118656674b04649c38c870","bc1pnsakw4qrj7h6cgedfs4vrhs50cgfywnnlygcv4n8fvzxf8pcepcq8ekg40","ordi","67000000000000000000000","67000000000000000000000",783426,"-87964"
"86905","5120ab0436247b19900436f558eb5c07dfc6d390920014d2e6945adedc7740e4fc69","bc1p4vzrvfrmrxgqgdh4tr44cp7lcmfepysqznfwd9z6mmw8ws8yl35sjgnyf3","ordi","11000000000000000000000","11000000000000000000000",783426,"87964"
"88022","5120120a4986148a0c4b8b4927f2496a53e944e30fd03577f6f59a0df109a0a9a0e6","bc1pzg9ynps53gxyhz6fyleyj6jna9zwxr7sx4mldav6phcsng9f5rnqcqyyyh","ordi","10000000000000000000000","10000000000000000000000",783451,"-89081"
"88025","512014f9c873f1db8ae17b1c6d9f7217e6fc283f3ce5779b69f84f25fcf465d91be5","bc1pznuusul3mw9wz7cudk0hy9lxls5r7089w7dkn7z0yh70gewer0js860tyq","ordi","4000000000000000000000","4000000000000000000000",783451,"-89083"
"88028","51202644e0f4f6700d3369c601cd68d1216b61a59e3c99b38387c485df3fefb4374c","bc1pyezwpa8kwqxnx6wxq8xk35fpdds6t83unxec8p7ysh0nlma5xaxq4q6dw6","ordi","4300000000000000000000","4300000000000000000000",783451,"-89085"
"88027","51203e0a4279e0ab083bc40ab67093c49f101c6ce0200c6bd988b94b8fcfaacc4e34","bc1p8c9yy70q4vyrh3q2kecf83ylzqwxecpqp34anz9efw8ul2kvfc6q5wavel","ordi","46000000000000000000000","46000000000000000000000",783451,"89085"
"88421","5120c2ffdeaeede6c5ac5ff4233713d0f7cde019e3662dd4934c9397bb5ed4b781a0","bc1pctlaathdumz6chl5yvm3858hehspncmx9h2fxnynj7a4a49hsxsqc3kmda","ordi","7000000000000000000000","7000000000000000000000",783454,"89478"
"88422","5120dc7a93e37674d16acbc311a90b1f82fb87026fce45f3c2241d63e20013193bf4","bc1pm3af8cmkwngk4j7rzx5sk8uzlwrsym7wgheuyfqav03qqyce806qvxk9sw","ordi","12000000000000000000000","12000000000000000000000",783454,"-89478"
"88746","76a91474e854a30b9fbf1affce89ba9acc60f42773340388ac","1Bf9hsFGY2LXXPAx4Wx3ZvZM5FqNBX7EEj","ordi","20000000000000000000000","10000000000000000000000",783460,"89802"
"89003","512046da3c27d92ce225efd947603a411e7833bc801290a1fa8418bf71f2832001f5","bc1pgmdrcf7e9n3ztm7egasr5sg70qemeqqjjzsl4pqchacl9qeqq86sru4fcw","ordi","10000000000000000000000","10000000000000000000000",783462,"-90058"
"89002","76a91474e854a30b9fbf1affce89ba9acc60f42773340388ac","1Bf9hsFGY2LXXPAx4Wx3ZvZM5FqNBX7EEj","ordi","10000000000000000000000","10000000000000000000000",783462,"90058"
"89443","51203531fdbf7c00311a3c9a73fcff6b1a502ce8b94d8b2712cc446aa66ddebe5397","bc1px5clm0muqqc350y6w07076c62qkw3w2d3vn39nzyd2nxmh472wtsn6t2dm","ordi","13000000000000000000000","9000000000000000000000",783474,"90501"
"89800","51203531fdbf7c00311a3c9a73fcff6b1a502ce8b94d8b2712cc446aa66ddebe5397","bc1px5clm0muqqc350y6w07076c62qkw3w2d3vn39nzyd2nxmh472wtsn6t2dm","ordi","9000000000000000000000","9000000000000000000000",783475,"90861"
"89801","5120c5d98a40c47b7189f300291fb39afa24544f6e32a831b8a02df023caf1ca3f13","bc1pchvc5sxy0dccnucq9y0m8xh6y32y7m3j4qcm3gpd7q3u4uw28ufsl8nhkj","ordi","4000000000000000000000","4000000000000000000000",783475,"-90861"
"90639","5120d5173ebef748704878915902fbcd05c2b9937eb33dfeefc5e5ed80a9156e8890","bc1p65tna0hhfpcys7y3typ0hng9c2uexl4n8hlwl309akq2j9tw3zgqg47xk5","ordi","10000000000000000000000","9000000000000000000000",783485,"91700"
"90687","5120dff74c2b8907025e73570335766dff7d3845ffc19abc9a5bb98c7b87b08bf38b","bc1pmlm5c2ufqup9uu6hqv6hvm0l05uytl7pn27f5kae33ac0vyt7w9ssjekrg","ordi","7000000000000000000000","6000000000000000000000",783488,"91748"
"90868","512013d08b224116e05ba1b284bef6897e711d11c4af1a758ebac9ff59bfd929e0c9","bc1pz0ggkgjpzms9hgdjsjl0dzt7wyw3r390rf6cawkflavmlkffurysp70lkj","ordi","1000000000000000000000","1000000000000000000000",783489,"-91928"
"91051","51207eb4d220a58f6ade7d676ca0571c66abf92a635699f792f258f5f5ba94a0b48e","bc1p066dyg993a4dult8djs9w8rx40uj5c6kn8me9ujc7h6m499qkj8q3k4w2w","ordi","15000000000000000000000","15000000000000000000000",783489,"-92109"
"90867","5120d5173ebef748704878915902fbcd05c2b9937eb33dfeefc5e5ed80a9156e8890","bc1p65tna0hhfpcys7y3typ0hng9c2uexl4n8hlwl309akq2j9tw3zgqg47xk5","ordi","9000000000000000000000","9000000000000000000000",783489,"91928"
"91050","5120dff74c2b8907025e73570335766dff7d3845ffc19abc9a5bb98c7b87b08bf38b","bc1pmlm5c2ufqup9uu6hqv6hvm0l05uytl7pn27f5kae33ac0vyt7w9ssjekrg","ordi","6000000000000000000000","6000000000000000000000",783489,"92109"
"91111","5120dff74c2b8907025e73570335766dff7d3845ffc19abc9a5bb98c7b87b08bf38b","bc1pmlm5c2ufqup9uu6hqv6hvm0l05uytl7pn27f5kae33ac0vyt7w9ssjekrg","ordi","6000000000000000000000","5000000000000000000000",783492,"92169"
"91113","51203e0a4279e0ab083bc40ab67093c49f101c6ce0200c6bd988b94b8fcfaacc4e34","bc1p8c9yy70q4vyrh3q2kecf83ylzqwxecpqp34anz9efw8ul2kvfc6q5wavel","ordi","46000000000000000000000","40000000000000000000000",783493,"92171"
"91340","51201b86fa5fe0499abc87cb341e357d0553f7e0dcbf37e61e7eb0536f867a258c84","bc1prwr05hlqfxdtep7txs0r2lg920m7ph9lxlnpul4s2dhcv7393jzqjdvhry","ordi","6000000000000000000000","6000000000000000000000",783494,"-92397"
"91339","51203e0a4279e0ab083bc40ab67093c49f101c6ce0200c6bd988b94b8fcfaacc4e34","bc1p8c9yy70q4vyrh3q2kecf83ylzqwxecpqp34anz9efw8ul2kvfc6q5wavel","ordi","40000000000000000000000","40000000000000000000000",783494,"92397"
"91374","51202dcbd71951b976809740139173e5473fa8ec7b6b8be03694b15f333ec24fb0ac","bc1p9h9awx23h9mgp96qzwgh8e28875wc7mt30srd993tuenasj0kzkqw2x6c8","ordi","3000000000000000000000","3000000000000000000000",783495,"-92430"
"91379","51203e0a4279e0ab083bc40ab67093c49f101c6ce0200c6bd988b94b8fcfaacc4e34","bc1p8c9yy70q4vyrh3q2kecf83ylzqwxecpqp34anz9efw8ul2kvfc6q5wavel","ordi","29200000000000000000000","29200000000000000000000",783495,"92434"
"91380","5120b7d68644ee3439a493f7c5102567cae5b5c3cb74cdb593d44e8a2cfc0751c0e9","bc1pkltgv38wxsu6fylhc5gz2e72uk6u8jm5ek6e84zw3gk0cp63cr5styvx64","ordi","2800000000000000000000","2800000000000000000000",783495,"-92434"
"91377","5120c3f773f6c673a0d13a88cd6eb411943d063ef9938a2021d96cc9f3a94496471c","bc1pc0mh8akxwwsdzw5ge4htgyv585rra7vn3gszrktve8e6j3ykguwqeh3yam","ordi","5000000000000000000000","5000000000000000000000",783495,"-92432"
"91911","512013d08b224116e05ba1b284bef6897e711d11c4af1a758ebac9ff59bfd929e0c9","bc1pz0ggkgjpzms9hgdjsjl0dzt7wyw3r390rf6cawkflavmlkffurysp70lkj","ordi","10000000000000000000000","10000000000000000000000",783497,"-92964"
"91910","512031d5ef337b55446eac8f755992e20487fa01bb3a5ed41b2d765c8c5c4bc9ccf9","bc1px8277vmm24zxaty0w4ve9csyslaqrwe6tm2pkttktjx9cj7fenuswsnvax","ordi","152000000000000000000000","152000000000000000000000",783497,"92964"
"92009","51207eb4d220a58f6ade7d676ca0571c66abf92a635699f792f258f5f5ba94a0b48e","bc1p066dyg993a4dult8djs9w8rx40uj5c6kn8me9ujc7h6m499qkj8q3k4w2w","ordi","16000000000000000000000","16000000000000000000000",783499,"-93061"
"92008","5120dff74c2b8907025e73570335766dff7d3845ffc19abc9a5bb98c7b87b08bf38b","bc1pmlm5c2ufqup9uu6hqv6hvm0l05uytl7pn27f5kae33ac0vyt7w9ssjekrg","ordi","5000000000000000000000","5000000000000000000000",783499,"93061"
"92165","512014319be90a313e3756839c73186823b62f03418afd9357da2766b362e0d2f207","bc1pzsceh6g2xylrw45rn3e3s6prkchsxsv2lkf40k38v6ek9cxj7grs5n487j","ordi","1000000000000000000000","0",783501,"93217"
